Geo Point;Geo Shape;IDREFLIGA;IDREFLIGC;LIGNE;MODE_;FOURCHE
-5.98006311215,-1.36080103392;"{""type"": ""LineString"", ""coordinates"": [[-1.360750201300293, -5.980060305391776, 0.0], [-1.360851866545965, -5.980065918906366, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.9799950375,-1.36124195429;"{""type"": ""LineString"", ""coordinates"": [[-1.361315706563205, -5.980047787271126, 0.0], [-1.361315593249741, -5.980046901365977, 0.0], [-1.361315469854796, -5.980046018715655, 0.0], [-1.361315333720641, -5.980045139173027, 0.0], [-1.361315188644029, -5.980044262948266, 0.0], [-1.361315033506928, -5.980043389598216, 0.0], [-1.361314865546647, -5.980042520876357, 0.0], [-1.361314690183603, -5.980041655176305, 0.0], [-1.361314501701673, -5.980040792562956, 0.0], [-1.361314303433966, -5.980039934745922, 0.0], [-1.361314094663117, -5.980039080922964, 0.0], [-1.361313876949809, -5.980038230417859, 0.0], [-1.36131364801599, -5.980037383104543, 0.0], [-1.361313408853743, -5.980036541706894, 0.0], [-1.361313160770028, -5.98003570324702, 0.0], [-1.361312901086127, -5.980034867957892, 0.0], [-1.361312632375798, -5.980034037507164, 0.0], [-1.36131235461805, -5.980033212274913, 0.0], [-1.361312065555822, -5.980032391754933, 0.0], [-1.36131176869016, -5.980031574615895, 0.0], [-1.361311460562001, -5.980030761428874, 0.0], [-1.361311141825736, -5.980029954136541, 0.0], [-1.361310816804739, -5.980029150309206, 0.0], [-1.361310480353309, -5.980028353474893, 0.0], [-1.361310133461707, -5.980027559494262, 0.0], [-1.361309780201405, -5.980026770499139, 0.0], [-1.361309415594636, -5.980025986976528, 0.0], [-1.361309043121457, -5.980025207975254, 0.0], [-1.361308660061162, -5.980024434488528, 0.0], [-1.361308269430163, -5.980023667064639, 0.0], [-1.361307868675692, -5.980022903655819, 0.0], [-1.361307457439064, -5.980022143860909, 0.0], [-1.361307040024482, -5.980021392493681, 0.0], [-1.361306614363814, -5.98002064562676, 0.0], [-1.361306178495705, -5.98001990429539, 0.0], [-1.361305733938855, -5.98001916858368, 0.0], [-1.36130528105195, -5.980018438892771, 0.0], [-1.361304819476307, -5.980017714821521, 0.0], [-1.361304349950282, -5.980016996792092, 0.0], [-1.361303871355843, -5.980016284361278, 0.0], [-1.361303383755963, -5.980015576388749, 0.0], [-1.361302889598455, -5.980014876822834, 0.0], [-1.361302386351538, -5.980014183235712, 0.0], [-1.361301875175233, -5.980013495310257, 0.0], [-1.361301356386239, -5.980012814207907, 0.0], [-1.361300828570813, -5.980012137943906, 0.0], [-1.361300293839074, -5.980011469685449, 0.0], [-1.361299750017925, -5.980010807405749, 0.0], [-1.361299199702124, -5.980010152392317, 0.0], [-1.361298640317906, -5.980009502977503, 0.0], [-1.36129807408035, -5.980008860427801, 0.0], [-1.36129750018812, -5.98000822546147, 0.0], [-1.361296918767168, -5.980007595797722, 0.0], [-1.361296330387919, -5.980006974899696, 0.0], [-1.361295732497603, -5.980006360719715, 0.0], [-1.361295129631335, -5.980005753890072, 0.0], [-1.361294517675658, -5.980005153039185, 0.0], [-1.36129390032237, -5.98000456027786, 0.0], [-1.361293274955725, -5.98000397469875, 0.0], [-1.361292643115417, -5.980003396005782, 0.0], [-1.361292003177785, -5.980002826015498, 0.0], [-1.361291356766491, -5.980002262911396, 0.0], [-1.361290703480867, -5.980001707052521, 0.0], [-1.361290043637613, -5.980001159600297, 0.0], [-1.361289376941021, -5.980000619013211, 0.0], [-1.361288702526781, -5.980000087149853, 0.0], [-1.361288022777905, -5.979999562235675, 0.0], [-1.361287336028749, -5.979999046847526, 0.0], [-1.36128664278494, -5.979998538725647, 0.0], [-1.3612859429835, -5.979998039010407, 0.0], [-1.361285237784451, -5.979997547384767, 0.0], [-1.36128452569008, -5.979997063384494, 0.0], [-1.361283805456403, -5.979996588847174, 0.0], [-1.361283081406794, -5.979996121343166, 0.0], [-1.361282350356905, -5.979995663365123, 0.0], [-1.361281613867423, -5.979995214236935, 0.0], [-1.361280872043306, -5.979994772057942, 0.0], [-1.361280122459559, -5.979994339362943, 0.0], [-1.361279368069619, -5.97999391784057, 0.0], [-1.361278608766705, -5.979993502528142, 0.0], [-1.36127784242153, -5.979993097501996, 0.0], [-1.361277070699737, -5.979992700185298, 0.0], [-1.361276293433393, -5.979992313619093, 0.0], [-1.361275510389765, -5.979991935121432, 0.0], [-1.361274722286222, -5.979991565494618, 0.0], [-1.361273928258452, -5.979991206597278, 0.0], [-1.361273129107791, -5.979990857711154, 0.0], [-1.361272324242822, -5.979990515753207, 0.0], [-1.36127151526804, -5.979990186150316, 0.0], [-1.361270700578949, -5.979989863475613, 0.0], [-1.361269881843021, -5.979989552015573, 0.0], [-1.361269057224852, -5.979989250524725, 0.0], [-1.361268228727779, -5.979988957207523, 0.0], [-1.361267394222515, -5.979988676140302, 0.0], [-1.361266554678329, -5.979988403563802, 0.0], [-1.361265710348947, -5.979988141779776, 0.0], [-1.361264863258699, -5.979987888612623, 0.0], [-1.361264009379917, -5.979987648033507, 0.0], [-1.361263152318609, -5.979987416810452, 0.0], [-1.361262289838705, -5.979987194057111, 0.0], [-1.361261422869315, -5.97998698363781, 0.0], [-1.361260551557382, -5.979986782891643, 0.0], [-1.361259677337641, -5.979986593423201, 0.0], [-1.361258798712382, -5.979986414768278, 0.0], [-1.361257914521587, -5.979986247243959, 0.0], [-1.361257028266303, -5.97998608951889, 0.0], [-1.361256135243482, -5.97998594400172, 0.0], [-1.361255240535849, -5.979985808304844, 0.0], [-1.361254341422699, -5.979985683421483, 0.0], [-1.361253436744016, -5.979985569668716, 0.0], [-1.361252531393597, -5.979985468080044, 0.0], [-1.36125162054062, -5.97998537648157, 0.0], [-1.36125070633719, -5.9799852972802, 0.0], [-1.361249789246947, -5.979985228976388, 0.0], [-1.361248867730199, -5.979985171866259, 0.0], [-1.361144220070761, -5.979979460498583, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.97997102864,-1.36130875151;"{""type"": ""LineString"", ""coordinates"": [[-1.361243108714828, -5.97996739309991, 0.0], [-1.361374394307203, -5.979974664177202, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.98116507138,-1.35964239172;"{""type"": ""LineString"", ""coordinates"": [[-1.359607105025304, -5.98116312457341, 0.0], [-1.359677678421435, -5.981167018194355, 0.0]]}";A01844;C01730;P;TRAIN;0
-5.98115997942,-1.35955010518;"{""type"": ""LineString"", ""coordinates"": [[-1.359493105330146, -5.981156834265954, 0.0], [-1.359607105025304, -5.98116312457341, 0.0]]}";A02179;C01857;GLGE;TER;0
-5.98089128641,-1.35924220004;"{""type"": ""LineString"", ""coordinates"": [[-1.35924818932884, -5.980783524342199, 0.0], [-1.359236210749307, -5.980999048479225, 0.0]]}";A02179;C01857;GLGE;TER;0
-5.98048644552,-1.35899299182;"{""type"": ""LineString"", ""coordinates"": [[-1.359041791922455, -5.980489141010205, 0.0], [-1.358944191708306, -5.980483750036417, 0.0]]}";A02179;C01857;GLGE;TER;0
-5.98048112131,-1.35926499656;"{""type"": ""LineString"", ""coordinates"": [[-1.359272400831432, -5.980347918016354, 0.0], [-1.359257592291929, -5.980614324609452, 0.0]]}";A02179;C01857;GLGE;TER;1
-5.98014366997,-1.35907692961;"{""type"": ""LineString"", ""coordinates"": [[-1.359034320848256, -5.980141316975422, 0.0], [-1.35911953836271, -5.980146022968821, 0.0]]}";A01844;C01730;P;TRAIN;0
-5.98229940865,-1.35917205846;"{""type"": ""LineString"", ""coordinates"": [[-1.359127500374454, -5.982277815439709, 0.0], [-1.359130248782549, -5.982280740898906, 0.0], [-1.359133133343122, -5.982283531675161, 0.0], [-1.359136151482436, -5.982286186100999, 0.0], [-1.359139296448439, -5.982288695414805, 0.0], [-1.359142562797923, -5.982291054740192, 0.0], [-1.359145948926305, -5.982293258650497, 0.0], [-1.359149445193087, -5.982295302418372, 0.0], [-1.359153051617256, -5.982297178800664, 0.0], [-1.359156758495378, -5.982298884210306, 0.0], [-1.35916056401106, -5.982300410158803, 0.0], [-1.359164461835903, -5.982301754008383, 0.0], [-1.359168446168037, -5.982302910481449, 0.0], [-1.359172514727489, -5.982303872588973, 0.0], [-1.359176660615364, -5.982304634230143, 0.0], [-1.359180880244849, -5.982305191393733, 0.0], [-1.359185166083611, -5.982305535656234, 0.0], [-1.359221801419758, -5.98230732926113, 0.0]]}";A01844;C01730;P;TRAIN;0
-5.98229940865,-1.35917205846;"{""type"": ""LineString"", ""coordinates"": [[-1.359127500374454, -5.982277815439709, 0.0], [-1.359130248782549, -5.982280740898906, 0.0], [-1.359133133343122, -5.982283531675161, 0.0], [-1.359136151482436, -5.982286186100999, 0.0], [-1.359139296448439, -5.982288695414805, 0.0], [-1.359142562797923, -5.982291054740192, 0.0], [-1.359145948926305, -5.982293258650497, 0.0], [-1.359149445193087, -5.982295302418372, 0.0], [-1.359153051617256, -5.982297178800664, 0.0], [-1.359156758495378, -5.982298884210306, 0.0], [-1.35916056401106, -5.982300410158803, 0.0], [-1.359164461835903, -5.982301754008383, 0.0], [-1.359168446168037, -5.982302910481449, 0.0], [-1.359172514727489, -5.982303872588973, 0.0], [-1.359176660615364, -5.982304634230143, 0.0], [-1.359180880244849, -5.982305191393733, 0.0], [-1.359185166083611, -5.982305535656234, 0.0], [-1.359221801419758, -5.98230732926113, 0.0]]}";A02179;C01857;GLGE;TER;0
-5.97995492562,-1.36105388902;"{""type"": ""LineString"", ""coordinates"": [[-1.360966895476878, -5.979933520489108, 0.0], [-1.360969663635418, -5.979935799012897, 0.0], [-1.360972515081143, -5.979937969285095, 0.0], [-1.360975443970135, -5.979940026788145, 0.0], [-1.360978445070896, -5.979941969707299, 0.0], [-1.360981516778919, -5.979943792615714, 0.0], [-1.360984656098786, -5.979945494585077, 0.0], [-1.36098785625746, -5.979947067233366, 0.0], [-1.360991115968994, -5.979948513158497, 0.0], [-1.360994427659023, -5.979949824696733, 0.0], [-1.360997791157786, -5.979950998025847, 0.0], [-1.361001199272449, -5.979952032366351, 0.0], [-1.36100464959718, -5.979952923009675, 0.0], [-1.361008138987789, -5.97995366482501, 0.0], [-1.361011660314414, -5.979954255892613, 0.0], [-1.361015214103683, -5.979954693572584, 0.0], [-1.36101879269728, -5.979954971721697, 0.0], [-1.361145162604794, -5.979961971472674, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.97987976192,-1.36093446241;"{""type"": ""LineString"", ""coordinates"": [[-1.36089874935768, -5.979829052375345, 0.0], [-1.360901452268177, -5.979830657362535, 0.0], [-1.360904084567459, -5.979832368634181, 0.0], [-1.360906641024005, -5.979834184375572, 0.0], [-1.360909118346666, -5.979836102116793, 0.0], [-1.360911516766325, -5.97983811767638, 0.0], [-1.360913830883549, -5.979840232280665, 0.0], [-1.360916056624988, -5.979842436934494, 0.0], [-1.360918193401065, -5.979844735418148, 0.0], [-1.36092023555676, -5.979847119792769, 0.0], [-1.360922181869081, -5.979849591515803, 0.0], [-1.360924029974159, -5.979852145118388, 0.0], [-1.360925773776185, -5.979854780644365, 0.0], [-1.360927413590014, -5.979857492391799, 0.0], [-1.36092894464778, -5.979860277046454, 0.0], [-1.360930364081854, -5.979863138262504, 0.0], [-1.360931668599244, -5.979866066706715, 0.0], [-1.36093285600586, -5.979869060732475, 0.0], [-1.360933922462969, -5.979872120889866, 0.0], [-1.360934866049357, -5.979875240590601, 0.0], [-1.36093568088098, -5.979878422940642, 0.0], [-1.360936368325917, -5.979881656958247, 0.0], [-1.360937018836744, -5.979885201207384, 0.0], [-1.360937930790101, -5.979888735143395, 0.0], [-1.360938988944017, -5.97989221463995, 0.0], [-1.360940189881391, -5.979895639507959, 0.0], [-1.360941527800257, -5.97989900446956, 0.0], [-1.360943000105838, -5.979902308237263, 0.0], [-1.360944602072232, -5.9799055467366, 0.0], [-1.360946330196527, -5.979908714435658, 0.0], [-1.36094817994359, -5.979911810702167, 0.0], [-1.360950148232168, -5.979914829264965, 0.0], [-1.360952230969778, -5.979917768372355, 0.0], [-1.360954423092829, -5.979920623168671, 0.0], [-1.360956721352152, -5.97992339042377, 0.0], [-1.360959120579212, -5.979926067182534, 0.0], [-1.36096161978191, -5.979928650721059, 0.0], [-1.360964213179289, -5.979931135381369, 0.0], [-1.360966894042134, -5.979933518884556, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.98034063321,-1.36195525069;"{""type"": ""LineString"", ""coordinates"": [[-1.362033894778341, -5.980312976399749, 0.0], [-1.361876606592849, -5.980368290021359, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.98119277222,-1.36278503457;"{""type"": ""LineString"", ""coordinates"": [[-1.362738370533738, -5.981154414294896, 0.0], [-1.362741625143774, -5.981155861514234, 0.0], [-1.362744835036034, -5.981157387470772, 0.0], [-1.362748001116841, -5.981158989545719, 0.0], [-1.362751123279499, -5.98116066277648, 0.0], [-1.362754197875991, -5.981162411155123, 0.0], [-1.362757222099938, -5.98116423033215, 0.0], [-1.362760197533012, -5.981166119251285, 0.0], [-1.3627631242382, -5.981168076772161, 0.0], [-1.362765998439803, -5.981170102304402, 0.0], [-1.36276882062248, -5.981172193968403, 0.0], [-1.362771590427557, -5.981174351363045, 0.0], [-1.362774304121331, -5.981176573137711, 0.0], [-1.36277696208347, -5.981178859313394, 0.0], [-1.362779563848613, -5.981181204526379, 0.0], [-1.362782106507089, -5.981183613190896, 0.0], [-1.362784590837542, -5.981186078105711, 0.0], [-1.362787017030652, -5.981188602712923, 0.0], [-1.36278938025571, -5.981191184838607, 0.0], [-1.362791681840714, -5.981193821124698, 0.0], [-1.362793920203992, -5.98119651262747, 0.0], [-1.362796094670198, -5.981199257784444, 0.0], [-1.362798202686645, -5.981202054547762, 0.0], [-1.362800245350346, -5.981204903740756, 0.0], [-1.362802219496263, -5.981207800612809, 0.0], [-1.362804125399077, -5.98121074708546, 0.0], [-1.362805963226781, -5.981213740117754, 0.0], [-1.36280772838135, -5.981216780217678, 0.0], [-1.362809422211784, -5.981219863647087, 0.0], [-1.362811042735748, -5.981222991821276, 0.0], [-1.362812588644557, -5.981226160854997, 0.0], [-1.362814060550566, -5.981229373451121, 0.0], [-1.362815456090078, -5.981232624140747, 0.0], [-1.362816775558776, -5.981235914465454, 0.0], [-1.36281801410496, -5.981239242631358, 0.0], [-1.362819175968, -5.981242607729392, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.98147514079,-1.36281616779;"{""type"": ""LineString"", ""coordinates"": [[-1.362818588291132, -5.981431914396766, 0.0], [-1.362813747295487, -5.981518367186329, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.98169711463,-1.36281924378;"{""type"": ""LineString"", ""coordinates"": [[-1.362810095185531, -5.981586398566103, 0.0], [-1.362803606628687, -5.981702296539304, 0.0], [-1.362803599036067, -5.981709141616154, 0.0], [-1.36280431147564, -5.98171583020395, 0.0], [-1.362805709557063, -5.981722323033021, 0.0], [-1.362807752015706, -5.981728588078704, 0.0], [-1.36281040212028, -5.981734587085606, 0.0], [-1.362813618774198, -5.981740284988162, 0.0], [-1.362817365795576, -5.981745647374222, 0.0], [-1.362821604934546, -5.981750635904334, 0.0], [-1.362826297351617, -5.98175521601923, 0.0], [-1.362831406105662, -5.981759353264772, 0.0], [-1.362836892124577, -5.981763010399785, 0.0], [-1.362842715956622, -5.98176615016216, 0.0], [-1.362848840830442, -5.981768741919876, 0.0], [-1.36285522674501, -5.981770744567517, 0.0], [-1.362861838257018, -5.981772124115108, 0.0], [-1.362868634291173, -5.981772845116907, 0.0], [-1.362880516362485, -5.981773509560631, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.98087039178,-1.36194996743;"{""type"": ""LineString"", ""coordinates"": [[-1.361983130077969, -5.980840577546641, 0.0], [-1.361916804786789, -5.980900206018271, 0.0]]}";A02179;C01857;GLSL;TER;0
-5.98081006485,-1.36201712691;"{""type"": ""LineString"", ""coordinates"": [[-1.362051123744753, -5.980779552143488, 0.0], [-1.361983130077969, -5.980840577546641, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.98014442046,-1.3621279744;"{""type"": ""LineString"", ""coordinates"": [[-1.362215455074259, -5.980149232563252, 0.0], [-1.362040493729023, -5.980139608355506, 0.0]]}";A02179;C01857;GLGN;TER;0
-5.98068636525,-1.36226591175;"{""type"": ""LineString"", ""coordinates"": [[-1.362300762824731, -5.980688297892169, 0.0], [-1.36223106068439, -5.980684432612575, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.9806906961,-1.36234401849;"{""type"": ""LineString"", ""coordinates"": [[-1.362387274156065, -5.980693094308777, 0.0], [-1.362300762824731, -5.980688297892169, 0.0]]}";A01852;C01739;J;TRAIN;0
-5.98033387507,-1.3627476365;"{""type"": ""LineString"", ""coordinates"": [[-1.362794696047029, -5.98031497730376, 0.0], [-1.362792132599526, -5.980315364202512, 0.0], [-1.362790381871898, -5.980315654265473, 0.0], [-1.362788640072545, -5.980315968843985, 0.0], [-1.36278690285537, -5.980316303884492, 0.0], [-1.362785172519417, -5.980316659132998, 0.0], [-1.362783450879059, -5.980317036215184, 0.0], [-1.362781735297582, -5.980317434603704, 0.0], [-1.362780028938368, -5.980317852185991, 0.0], [-1.362778328596038, -5.980318291834879, 0.0], [-1.362776637180298, -5.980318749136024, 0.0], [-1.362774953637815, -5.980319229369133, 0.0], [-1.362773277482227, -5.980319727550557, 0.0], [-1.362771611561938, -5.980320247269528, 0.0], [-1.362769952185206, -5.980320786415275, 0.0], [-1.3627683012084, -5.980321345853127, 0.0], [-1.36276665943287, -5.980321924864875, 0.0], [-1.362765028039633, -5.980322522753343, 0.0], [-1.362763403886307, -5.980323141250991, 0.0], [-1.36276179022027, -5.98032377672471, 0.0], [-1.362760184194819, -5.980324432448511, 0.0], [-1.362758588150994, -5.98032510740809, 0.0], [-1.362757003607488, -5.980325801687606, 0.0], [-1.362755426830563, -5.980326513936454, 0.0], [-1.362753860161259, -5.98032724314033, 0.0], [-1.362752303853256, -5.980327991601066, 0.0], [-1.362750758982581, -5.98032876052208, 0.0], [-1.362749222004483, -5.980329545131652, 0.0], [-1.362747698804753, -5.980330349187262, 0.0], [-1.362746183518598, -5.980331168551288, 0.0], [-1.362744679290101, -5.980332008354577, 0.0], [-1.362743187067597, -5.98033286521803, 0.0], [-1.362741706091739, -5.980333739099639, 0.0], [-1.362740235540186, -5.980334631097714, 0.0], [-1.362738776319274, -5.980335538593409, 0.0], [-1.362737328598693, -5.980336465408977, 0.0], [-1.362735894107123, -5.980337407827315, 0.0], [-1.362734470778208, -5.980338368784255, 0.0], [-1.362733057724911, -5.980339343655282, 0.0], [-1.362731658892658, -5.980340336852957, 0.0], [-1.362730270610703, -5.980341345886335, 0.0], [-1.362728897393134, -5.980342371767962, 0.0], [-1.362727534367191, -5.980343413084135, 0.0], [-1.362726184486267, -5.980344471523536, 0.0], [-1.362724848277028, -5.980345544446331, 0.0], [-1.362723525275803, -5.980346633351948, 0.0], [-1.3627222139849, -5.980347737776241, 0.0], [-1.362720916619362, -5.980348858985657, 0.0], [-1.362719633305185, -5.980349994699496, 0.0], [-1.362718363136028, -5.980351147536565, 0.0], [-1.362717106848541, -5.98035231105573, 0.0], [-1.362715864761102, -5.980353493281696, 0.0], [-1.362714637062699, -5.980354690793344, 0.0], [-1.362713422085947, -5.98035589930419, 0.0], [-1.36271222249026, -5.980357125824608, 0.0], [-1.362711037071924, -5.980358364568675, 0.0], [-1.362709867160644, -5.98035961904164, 0.0], [-1.362708710224698, -5.980360886815506, 0.0], [-1.362707569913832, -5.980362170761426, 0.0], [-1.362706444940333, -5.980363466613954, 0.0]]}";A02179;C01857;GLSL;TER;0
