entry_id;order;station_name;line;branch;split;direction;station_origin;station_destination;service
242;9;Oberkampf;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
243;10;République;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
244;11;Jacques Bonsergent;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
245;12;Gare de l'Est;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
246;13;Gare du Nord;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
247;14;Stalingrad;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
248;15;Jaurès;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
249;16;Laumière;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
250;17;Ourcq;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
251;18;Porte de Pantin;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
252;19;Hoche;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
253;20;Église de Pantin;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
254;21;Bobigny - Pantin - Raymond Queneau;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
255;22;Bobigny - Pablo Picasso;5;0;0;1;Place d'Italie;Bobigny - Pablo Picasso;Place d'Italie -> Bobigny - Pablo Picasso
256;1;Charles de Gaulle - Étoile;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
257;2;Kléber;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
258;3;Boissière;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
259;4;Trocadéro;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
260;5;Passy;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
261;6;Bir-Hakeim;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
262;7;Dupleix;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
263;8;La Motte-Picquet - Grenelle;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
264;9;Cambronne;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
265;10;Sèvres - Lecourbe;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
266;11;Pasteur;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
267;12;Montparnasse - Bienvenüe;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
268;13;Edgar Quinet;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
269;14;Raspail;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
270;15;Denfert-Rochereau;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
271;16;Saint-Jacques;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
272;17;Glacière;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
273;18;Corvisart;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
274;19;Place d'Italie;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
275;20;Nationale;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
276;21;Chevaleret;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
277;22;Quai de la Gare;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
278;23;Bercy;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
279;24;Dugommier;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
280;25;Daumesnil;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
281;26;Bel-Air;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
282;27;Picpus;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
283;28;Nation;6;0;0;0;Charles de Gaulle - Étoile;Nation;Charles de Gaulle - Étoile -> Nation
284;28;Nation;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
285;27;Picpus;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
286;26;Bel-Air;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
287;25;Daumesnil;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
288;24;Dugommier;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
289;23;Bercy;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
290;22;Quai de la Gare;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
291;21;Chevaleret;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
292;20;Nationale;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
293;19;Place d'Italie;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
294;18;Corvisart;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
295;17;Glacière;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
296;16;Saint-Jacques;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
297;15;Denfert-Rochereau;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
298;14;Raspail;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
299;13;Edgar Quinet;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
300;12;Montparnasse - Bienvenüe;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
301;11;Pasteur;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
302;10;Sèvres - Lecourbe;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
303;9;Cambronne;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
304;8;La Motte-Picquet - Grenelle;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
305;7;Dupleix;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
306;6;Bir-Hakeim;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
307;5;Passy;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
308;4;Trocadéro;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
309;3;Boissière;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
310;2;Kléber;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
311;1;Charles de Gaulle - Étoile;6;0;0;1;Nation;Charles de Gaulle - Étoile;Nation -> Charles de Gaulle - Étoile
312;1;La Courneuve - 8 Mai 1945;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
313;2;Fort d'Aubervilliers;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
314;3;Aubervilliers - Pantin - Quatre Chemins;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
315;4;Porte de la Villette;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
316;5;Corentin Cariou;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
317;6;Crimée;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
318;7;Riquet;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
319;8;Stalingrad;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
320;9;Louis Blanc;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
321;10;Château-Landon;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
322;11;Gare de l'Est;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
323;12;Poissonnière;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
324;13;Cadet;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
325;14;Le Peletier;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
326;15;Chaussée d'Antin - La Fayette;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
327;16;Opéra;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
328;17;Pyramides;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
329;18;Palais-Royal - Musée du Louvre;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
330;19;Pont-Neuf;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
331;20;Châtelet;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
332;21;Pont Marie;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
333;22;Sully - Morland;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
334;23;Jussieu;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
335;24;Place Monge;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
336;25;Censier - Daubenton;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
337;26;Les Gobelins;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
338;27;Place d'Italie;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
339;28;Tolbiac;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
340;29;Maison Blanche;7;0;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
341;30;Le Kremlin-Bicêtre;7;1;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
342;31;Villejuif - Léo Lagrange;7;1;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
343;32;Villejuif - Paul Vaillant-Couturier;7;1;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
344;33;Villejuif - Louis Aragon;7;1;0;0;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945 -> Villejuif - Louis Aragon
345;33;Villejuif - Louis Aragon;7;1;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
346;32;Villejuif - Paul Vaillant-Couturier;7;1;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
347;31;Villejuif - Léo Lagrange;7;1;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
348;30;Le Kremlin-Bicêtre;7;1;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
349;29;Maison Blanche;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
350;28;Tolbiac;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
351;27;Place d'Italie;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
352;26;Les Gobelins;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
353;25;Censier - Daubenton;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
354;24;Place Monge;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
355;23;Jussieu;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
356;22;Sully - Morland;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
357;21;Pont Marie;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
358;20;Châtelet;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
359;19;Pont-Neuf;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
360;18;Palais-Royal - Musée du Louvre;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
361;17;Pyramides;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
362;16;Opéra;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
363;15;Chaussée d'Antin - La Fayette;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
364;14;Le Peletier;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
365;13;Cadet;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
366;12;Poissonnière;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
367;11;Gare de l'Est;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
368;10;Château-Landon;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
369;9;Louis Blanc;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
370;8;Stalingrad;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
371;7;Riquet;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
372;6;Crimée;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
373;5;Corentin Cariou;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
374;4;Porte de la Villette;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
375;3;Aubervilliers - Pantin - Quatre Chemins;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
376;2;Fort d'Aubervilliers;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
377;1;La Courneuve - 8 Mai 1945;7;0;0;1;Villejuif - Louis Aragon;La Courneuve - 8 Mai 1945;Villejuif - Louis Aragon -> La Courneuve - 8 Mai 1945
378;1;La Courneuve - 8 Mai 1945;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
379;2;Fort d'Aubervilliers;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
380;3;Aubervilliers - Pantin - Quatre Chemins;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
381;4;Porte de la Villette;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
382;5;Corentin Cariou;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
383;6;Crimée;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
384;7;Riquet;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
385;8;Stalingrad;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
386;9;Louis Blanc;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
387;10;Château-Landon;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
388;11;Gare de l'Est;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
389;12;Poissonnière;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
390;13;Cadet;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
391;14;Le Peletier;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
392;15;Chaussée d'Antin - La Fayette;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
393;16;Opéra;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
394;17;Pyramides;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
395;18;Palais-Royal - Musée du Louvre;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
396;19;Pont-Neuf;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
397;20;Châtelet;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
398;21;Pont Marie;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
399;22;Sully - Morland;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
400;23;Jussieu;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
401;24;Place Monge;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
402;25;Censier - Daubenton;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
403;26;Les Gobelins;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
404;27;Place d'Italie;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
405;28;Tolbiac;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
406;29;Maison Blanche;7;0;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
407;30;Porte d'Italie;7;2;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
408;31;Porte de Choisy;7;2;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
409;32;Porte d'Ivry;7;2;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
410;33;Pierre et Marie Curie;7;2;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
411;34;Mairie d'Ivry;7;2;0;0;La Courneuve - 8 Mai 1945;Mairie d'Ivry;La Courneuve - 8 Mai 1945 -> Mairie d'Ivry
412;1;Mairie d'Ivry;7;2;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
413;2;Pierre et Marie Curie;7;2;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
414;3;Porte d'Ivry;7;2;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
415;4;Porte de Choisy;7;2;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
416;5;Porte d'Italie;7;2;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
417;6;Maison Blanche;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
418;7;Tolbiac;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
419;8;Place d'Italie;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
420;9;Les Gobelins;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
421;10;Censier - Daubenton;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
422;11;Place Monge;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
423;12;Jussieu;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
424;13;Sully - Morland;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
425;14;Pont Marie;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
426;15;Châtelet;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
427;16;Pont-Neuf;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
428;17;Palais-Royal - Musée du Louvre;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
429;18;Pyramides;7;0;0;1;Mairie d'Ivry;La Courneuve - 8 Mai 1945;Mairie d'Ivry -> La Courneuve - 8 Mai 1945
